candidate_id,model_split,raw_split,raw_source_file,raw_source_row,raw_refcode,source_doi,source_doi_normalized,source_group_id,source_group_basis,mof_name,source_dataset,assay_type,outcome_label,outcome_value,outcome_unit,evidence_grade,topology_family,metal_node,linker_family,source_url,cost_synthesis,cost_characterization,predicted_success,uncertainty,risk_score,feature_available,score_source,uncertainty_source,cost_source,risk_source,raw_filename,original_model_split,final_evaluation_split,exclusion_reason
mofsimplify_solvent_val_00278_UDEPIE,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,278,UDEPIE,10.1039/C3DT51203G,10.1039/c3dt51203g,10.1039/c3dt51203g,normalized_source_doi,UDEPIE_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,1,1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,1.7278039999999999,0.86390199999999995,0.48143395999999983,0.99900518000000005,0.75878561,yes,numpy_logistic_regression_trained_on_official_train_split,binary_entropy_proxy_from_model_probability_not_calibrated,descriptor_proxy_not_real_experimental_cost,0.5*(1-predicted_success)+0.5*uncertainty,UDEPIE_clean.cif,test,test,
mofsimplify_solvent_val_00279_UFEMIC,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,279,UFEMIC,10.1021/ic800164b,10.1021/ic800164b,10.1021/ic800164b,normalized_source_doi,UFEMIC_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,1,1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,1.883761,0.94188000000000005,0.32002384,0.90440737999999998,0.79219176999999985,yes,numpy_logistic_regression_trained_on_official_train_split,binary_entropy_proxy_from_model_probability_not_calibrated,descriptor_proxy_not_real_experimental_cost,0.5*(1-predicted_success)+0.5*uncertainty,UFEMIC_clean.cif,test,excluded_train_source_overlap,source DOI group also present in training
mofsimplify_solvent_val_00281_UJEFOE01,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,281,UJEFOE01,10.1002/ejic.200400176,10.1002/ejic.200400176,10.1002/ejic.200400176,normalized_source_doi,UJEFOE01_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,1,1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,1.051795,0.52589799999999975,0.53233280000000005,0.99698147999999998,0.73232434000000002,yes,numpy_logistic_regression_trained_on_official_train_split,binary_entropy_proxy_from_model_probability_not_calibrated,descriptor_proxy_not_real_experimental_cost,0.5*(1-predicted_success)+0.5*uncertainty,UJEFOE01_clean.cif,test,test,
mofsimplify_solvent_val_00282_UKUPIB,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,282,UKUPIB,10.1021/acs.chemmater.5b04075,10.1021/acs.chemmater.5b04075,10.1021/acs.chemmater.5b04075,normalized_source_doi,UKUPIB_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,-1,-1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,2.146636,1.073318,0.56353257999999995,0.98832189999999998,0.71239465999999985,yes,numpy_logistic_regression_trained_on_official_train_split,binary_entropy_proxy_from_model_probability_not_calibrated,descriptor_proxy_not_real_experimental_cost,0.5*(1-predicted_success)+0.5*uncertainty,UKUPIB_clean.cif,test,excluded_train_source_overlap,source DOI group also present in training
mofsimplify_solvent_val_00283_UMESIQ,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,283,UMESIQ,10.1039/C6CE00321D,10.1039/c6ce00321d,10.1039/c6ce00321d,normalized_source_doi,UMESIQ_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,1,1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,1.8846970000000001,0.94234899999999999,0.45826158,0.99496751999999999,0.76835297000000002,yes,numpy_logistic_regression_trained_on_official_train_split,binary_entropy_proxy_from_model_probability_not_calibrated,descriptor_proxy_not_real_experimental_cost,0.5*(1-predicted_success)+0.5*uncertainty,UMESIQ_clean.cif,test,excluded_train_source_overlap,source DOI group also present in training
mofsimplify_solvent_val_00284_UMOKIS,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,284,UMOKIS,10.1039/C6DT00568C,10.1039/c6dt00568c,10.1039/c6dt00568c,normalized_source_doi,UMOKIS_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,1,1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,2.3039969999999999,1.1519980000000001,0.51635549999999975,0.99922801000000006,0.74143625999999985,yes,numpy_logistic_regression_trained_on_official_train_split,binary_entropy_proxy_from_model_probability_not_calibrated,descriptor_proxy_not_real_experimental_cost,0.5*(1-predicted_success)+0.5*uncertainty,UMOKIS_clean.cif,test,test,
mofsimplify_solvent_val_00285_UNABIV,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,285,UNABIV,10.1021/cg1009779,10.1021/cg1009779,10.1021/cg1009779,normalized_source_doi,UNABIV_charged,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,1,1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,1.6729540000000001,0.83647700000000003,0.34701244999999992,0.93137157999999998,0.79217957000000006,yes,numpy_logistic_regression_trained_on_official_train_split,binary_entropy_proxy_from_model_probability_not_calibrated,descriptor_proxy_not_real_experimental_cost,0.5*(1-predicted_success)+0.5*uncertainty,UNABIV_charged.cif,test,test,
mofsimplify_solvent_val_00287_UTACOJ,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,287,UTACOJ,10.1021/acs.cgd.6b01052,10.1021/acs.cgd.6b01052,10.1021/acs.cgd.6b01052,normalized_source_doi,UTACOJ_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,-1,-1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,2.3053729999999999,1.1526860000000001,0.67202976999999975,0.91283910999999995,0.62040466999999977,yes,numpy_logistic_regression_trained_on_official_train_split,binary_entropy_proxy_from_model_probability_not_calibrated,descriptor_proxy_not_real_experimental_cost,0.5*(1-predicted_success)+0.5*uncertainty,UTACOJ_clean.cif,test,excluded_train_source_overlap,source DOI group also present in training
mofsimplify_solvent_val_00290_VACLIX,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,290,VACLIX,10.1039/C6CE00358C,10.1039/c6ce00358c,10.1039/c6ce00358c,normalized_source_doi,VACLIX_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,1,1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,2.5643850000000001,1.2821929999999999,0.85662157000000005,0.59301868000000002,0.36819855000000001,yes,numpy_logistic_regression_trained_on_official_train_split,binary_entropy_proxy_from_model_probability_not_calibrated,descriptor_proxy_not_real_experimental_cost,0.5*(1-predicted_success)+0.5*uncertainty,VACLIX_clean.cif,test,test,
mofsimplify_solvent_val_00292_VALXIS,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,292,VALXIS,10.1021/jacs.5b13491,10.1021/jacs.5b13491,10.1021/jacs.5b13491,normalized_source_doi,VALXIS_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,-1,-1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,2.5527250000000001,1.2763629999999999,0.67523831000000001,0.90948465000000001,0.61712317000000005,yes,numpy_logistic_regression_trained_on_official_train_split,binary_entropy_proxy_from_model_probability_not_calibrated,descriptor_proxy_not_real_experimental_cost,0.5*(1-predicted_success)+0.5*uncertainty,VALXIS_clean.cif,test,excluded_train_source_overlap,source DOI group also present in training
mofsimplify_solvent_val_00293_VAPBIZ,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,293,VAPBIZ,10.1039/c1dt11825k,10.1039/c1dt11825k,10.1039/c1dt11825k,normalized_source_doi,VAPBIZ_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,-1,-1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,1.728699,0.86434999999999995,0.58971052999999996,0.97665221999999996,0.69347084000000003,yes,numpy_logistic_regression_trained_on_official_train_split,binary_entropy_proxy_from_model_probability_not_calibrated,descriptor_proxy_not_real_experimental_cost,0.5*(1-predicted_success)+0.5*uncertainty,VAPBIZ_clean.cif,test,excluded_train_source_overlap,source DOI group also present in training
mofsimplify_solvent_val_00294_VAYWEZ,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,294,VAYWEZ,10.1039/c2dt30152k,10.1039/c2dt30152k,10.1039/c2dt30152k,normalized_source_doi,VAYWEZ_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,-1,-1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,1.819299,0.90964900000000004,0.45167149000000001,0.99325021999999996,0.77078935999999976,yes,numpy_logistic_regression_trained_on_official_train_split,binary_entropy_proxy_from_model_probability_not_calibrated,descriptor_proxy_not_real_experimental_cost,0.5*(1-predicted_success)+0.5*uncertainty,VAYWEZ_clean.cif,test,test,
mofsimplify_solvent_val_00295_VAYWID,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,295,VAYWID,10.1039/c2dt30152k,10.1039/c2dt30152k,10.1039/c2dt30152k,normalized_source_doi,VAYWID_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,-1,-1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,1.822012,0.91100599999999998,0.45413818,0.99392259999999999,0.76989220999999985,yes,numpy_logistic_regression_trained_on_official_train_split,binary_entropy_proxy_from_model_probability_not_calibrated,descriptor_proxy_not_real_experimental_cost,0.5*(1-predicted_success)+0.5*uncertainty,VAYWID_clean.cif,test,test,
mofsimplify_solvent_val_00304_VEHKIE,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,304,VEHKIE,10.1039/c2ce25343g,10.1039/c2ce25343g,10.1039/c2ce25343g,normalized_source_doi,VEHKIE_SL,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,1,1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,2.2897780000000001,1.144889,0.6195425,0.95836449999999995,0.66941099999999976,yes,numpy_logistic_regression_trained_on_official_train_split,binary_entropy_proxy_from_model_probability_not_calibrated,descriptor_proxy_not_real_experimental_cost,0.5*(1-predicted_success)+0.5*uncertainty,VEHKIE_SL.cif,test,excluded_train_source_overlap,source DOI group also present in training
mofsimplify_solvent_val_00305_VIWMAR,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,305,VIWMAR,10.1021/cg4008679,10.1021/cg4008679,10.1021/cg4008679,normalized_source_doi,VIWMAR_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,-1,-1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,1.6735709999999999,0.83678600000000003,0.58558294,0.97876171000000001,0.69658938000000004,yes,numpy_logistic_regression_trained_on_official_train_split,binary_entropy_proxy_from_model_probability_not_calibrated,descriptor_proxy_not_real_experimental_cost,0.5*(1-predicted_success)+0.5*uncertainty,VIWMAR_clean.cif,test,excluded_train_source_overlap,source DOI group also present in training
mofsimplify_solvent_val_00306_VIWMOF,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,306,VIWMOF,10.1039/C4CE00028E,10.1039/c4ce00028e,10.1039/c4ce00028e,normalized_source_doi,VIWMOF_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,1,1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,2.2622990000000001,1.1311500000000001,0.39784996,0.96967899999999996,0.78591451999999995,yes,numpy_logistic_regression_trained_on_official_train_split,binary_entropy_proxy_from_model_probability_not_calibrated,descriptor_proxy_not_real_experimental_cost,0.5*(1-predicted_success)+0.5*uncertainty,VIWMOF_clean.cif,test,excluded_train_source_overlap,source DOI group also present in training
mofsimplify_solvent_val_00310_WEDXAG,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,310,WEDXAG,10.1039/c2ce25214g,10.1039/c2ce25214g,10.1039/c2ce25214g,normalized_source_doi,WEDXAG_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,-1,-1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,1.279871,0.63993599999999995,0.52970200000000001,0.99745298000000004,0.73387548999999985,yes,numpy_logistic_regression_trained_on_official_train_split,binary_entropy_proxy_from_model_probability_not_calibrated,descriptor_proxy_not_real_experimental_cost,0.5*(1-predicted_success)+0.5*uncertainty,WEDXAG_clean.cif,test,excluded_train_source_overlap,source DOI group also present in training
mofsimplify_solvent_val_00311_WEFCAN,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,311,WEFCAN,10.1039/c2ce25607j,10.1039/c2ce25607j,10.1039/c2ce25607j,normalized_source_doi,WEFCAN_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,-1,-1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,2.2069000000000001,1.10345,0.64763201000000004,0.93616511000000002,0.64426654999999977,yes,numpy_logistic_regression_trained_on_official_train_split,binary_entropy_proxy_from_model_probability_not_calibrated,descriptor_proxy_not_real_experimental_cost,0.5*(1-predicted_success)+0.5*uncertainty,WEFCAN_clean.cif,test,test,
mofsimplify_solvent_val_00313_WOZGUP,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,313,WOZGUP,10.1002/chem.201405825,10.1002/chem.201405825,10.1002/chem.201405825,normalized_source_doi,WOZGUP_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,1,1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,2.0859999999999999,1.0429999999999999,0.43888724000000001,0.98919674000000002,0.77515475,yes,numpy_logistic_regression_trained_on_official_train_split,binary_entropy_proxy_from_model_probability_not_calibrated,descriptor_proxy_not_real_experimental_cost,0.5*(1-predicted_success)+0.5*uncertainty,WOZGUP_clean.cif,test,test,
mofsimplify_solvent_val_00315_WURNOO,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,315,WURNOO,10.1039/C5CC06931A,10.1039/c5cc06931a,10.1039/c5cc06931a,normalized_source_doi,WURNOO_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,1,1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,1.8696010000000001,0.93480099999999999,0.63589667000000005,0.94603663000000005,0.65506998000000005,yes,numpy_logistic_regression_trained_on_official_train_split,binary_entropy_proxy_from_model_probability_not_calibrated,descriptor_proxy_not_real_experimental_cost,0.5*(1-predicted_success)+0.5*uncertainty,WURNOO_clean.cif,test,test,
mofsimplify_solvent_val_00316_WUSLED,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,316,WUSLED,10.1039/C5DT02337H,10.1039/c5dt02337h,10.1039/c5dt02337h,normalized_source_doi,WUSLED_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,1,1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,2.4004240000000001,1.2002120000000001,0.38605602999999977,0.96220713999999996,0.78807556000000001,yes,numpy_logistic_regression_trained_on_official_train_split,binary_entropy_proxy_from_model_probability_not_calibrated,descriptor_proxy_not_real_experimental_cost,0.5*(1-predicted_success)+0.5*uncertainty,WUSLED_clean.cif,test,test,
mofsimplify_solvent_val_00318_XADDAJ,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,318,XADDAJ,10.1002/ejic.201000353,10.1002/ejic.201000353,10.1002/ejic.201000353,normalized_source_doi,XADDAJ_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,-1,-1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,1.948456,0.97422799999999998,0.4286508,0.98526106000000002,0.77830513000000001,yes,numpy_logistic_regression_trained_on_official_train_split,binary_entropy_proxy_from_model_probability_not_calibrated,descriptor_proxy_not_real_experimental_cost,0.5*(1-predicted_success)+0.5*uncertainty,XADDAJ_clean.cif,test,test,
mofsimplify_solvent_val_00319_XADDOX,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,319,XADDOX,10.1002/ejic.201000146,10.1002/ejic.201000146,10.1002/ejic.201000146,normalized_source_doi,XADDOX_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,-1,-1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,1.8905970000000001,0.94529799999999997,0.54160995999999995,0.99499848999999996,0.72669426999999975,yes,numpy_logistic_regression_trained_on_official_train_split,binary_entropy_proxy_from_model_probability_not_calibrated,descriptor_proxy_not_real_experimental_cost,0.5*(1-predicted_success)+0.5*uncertainty,XADDOX_clean.cif,test,test,
mofsimplify_solvent_val_00320_XALBIW,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,320,XALBIW,10.1021/ic0486872,10.1021/ic0486872,10.1021/ic0486872,normalized_source_doi,XALBIW_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,1,1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,2.2816040000000002,1.1408020000000001,0.68235765999999975,0.90179913,0.60972073999999976,yes,numpy_logistic_regression_trained_on_official_train_split,binary_entropy_proxy_from_model_probability_not_calibrated,descriptor_proxy_not_real_experimental_cost,0.5*(1-predicted_success)+0.5*uncertainty,XALBIW_clean.cif,test,excluded_train_source_overlap,source DOI group also present in training
mofsimplify_solvent_val_00321_XALBOC,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,321,XALBOC,10.1021/ic0486872,10.1021/ic0486872,10.1021/ic0486872,normalized_source_doi,XALBOC_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,1,1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,2.2775560000000001,1.1387780000000001,0.70046593000000001,0.88072059999999985,0.59012732999999995,yes,numpy_logistic_regression_trained_on_official_train_split,binary_entropy_proxy_from_model_probability_not_calibrated,descriptor_proxy_not_real_experimental_cost,0.5*(1-predicted_success)+0.5*uncertainty,XALBOC_clean.cif,test,excluded_train_source_overlap,source DOI group also present in training
mofsimplify_solvent_val_00322_XALCUJ,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,322,XALCUJ,10.1021/ic0486872,10.1021/ic0486872,10.1021/ic0486872,normalized_source_doi,XALCUJ_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,1,1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,2.0723609999999999,1.036181,0.70137486999999976,0.87960377000000001,0.58911444999999985,yes,numpy_logistic_regression_trained_on_official_train_split,binary_entropy_proxy_from_model_probability_not_calibrated,descriptor_proxy_not_real_experimental_cost,0.5*(1-predicted_success)+0.5*uncertainty,XALCUJ_clean.cif,test,excluded_train_source_overlap,source DOI group also present in training
mofsimplify_solvent_val_00323_XAPTEQ,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,323,XAPTEQ,10.1039/C7TA00256D,10.1039/c7ta00256d,10.1039/c7ta00256d,normalized_source_doi,XAPTEQ_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,1,1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,1.7998780000000001,0.89993900000000004,0.57514876000000004,0.98364331999999999,0.70424728000000003,yes,numpy_logistic_regression_trained_on_official_train_split,binary_entropy_proxy_from_model_probability_not_calibrated,descriptor_proxy_not_real_experimental_cost,0.5*(1-predicted_success)+0.5*uncertainty,XAPTEQ_clean.cif,test,test,
mofsimplify_solvent_val_00325_XILTAP,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,325,XILTAP,10.1002/chem.201302025,10.1002/chem.201302025,10.1002/chem.201302025,normalized_source_doi,XILTAP_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,-1,-1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,2.047507,1.0237529999999999,0.54092967000000003,0.99516086999999998,0.72711559999999975,yes,numpy_logistic_regression_trained_on_official_train_split,binary_entropy_proxy_from_model_probability_not_calibrated,descriptor_proxy_not_real_experimental_cost,0.5*(1-predicted_success)+0.5*uncertainty,XILTAP_clean.cif,test,excluded_train_source_overlap,source DOI group also present in training
mofsimplify_solvent_val_00330_XOVVIO,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,330,XOVVIO,10.1021/cg701164u,10.1021/cg701164u,10.1021/cg701164u,normalized_source_doi,XOVVIO_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,1,1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,1.277053,0.63852600000000004,0.55481780000000003,0.99131197000000004,0.71824708999999975,yes,numpy_logistic_regression_trained_on_official_train_split,binary_entropy_proxy_from_model_probability_not_calibrated,descriptor_proxy_not_real_experimental_cost,0.5*(1-predicted_success)+0.5*uncertainty,XOVVIO_clean.cif,test,excluded_train_source_overlap,source DOI group also present in training
mofsimplify_solvent_val_00332_YARBUQ,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,332,YARBUQ,10.1021/cg2008057,10.1021/cg2008057,10.1021/cg2008057,normalized_source_doi,YARBUQ_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,-1,-1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,1.6760520000000001,0.83802600000000005,0.46042992999999982,0.99547735999999998,0.76752370999999975,yes,numpy_logistic_regression_trained_on_official_train_split,binary_entropy_proxy_from_model_probability_not_calibrated,descriptor_proxy_not_real_experimental_cost,0.5*(1-predicted_success)+0.5*uncertainty,YARBUQ_clean.cif,test,test,
mofsimplify_solvent_val_00333_YEGKOM,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,333,YEGKOM,10.1021/ic301463z,10.1021/ic301463z,10.1021/ic301463z,normalized_source_doi,YEGKOM_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,-1,-1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,1.851629,0.92581400000000003,0.33742733000000003,0.92233553999999995,0.79245410000000005,yes,numpy_logistic_regression_trained_on_official_train_split,binary_entropy_proxy_from_model_probability_not_calibrated,descriptor_proxy_not_real_experimental_cost,0.5*(1-predicted_success)+0.5*uncertainty,YEGKOM_clean.cif,test,test,
mofsimplify_solvent_val_00334_YEKXOD,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,334,YEKXOD,10.1039/c2cc35340g,10.1039/c2cc35340g,10.1039/c2cc35340g,normalized_source_doi,YEKXOD_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,1,1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,2.1214110000000002,1.060705,0.62484706999999995,0.95454662999999995,0.66484977999999995,yes,numpy_logistic_regression_trained_on_official_train_split,binary_entropy_proxy_from_model_probability_not_calibrated,descriptor_proxy_not_real_experimental_cost,0.5*(1-predicted_success)+0.5*uncertainty,YEKXOD_clean.cif,test,test,
mofsimplify_solvent_val_00335_YEKXUJ,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,335,YEKXUJ,10.1039/c2cc35340g,10.1039/c2cc35340g,10.1039/c2cc35340g,normalized_source_doi,YEKXUJ_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,1,1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,2.1130629999999999,1.056532,0.66688046999999995,0.91808188000000002,0.62560070000000001,yes,numpy_logistic_regression_trained_on_official_train_split,binary_entropy_proxy_from_model_probability_not_calibrated,descriptor_proxy_not_real_experimental_cost,0.5*(1-predicted_success)+0.5*uncertainty,YEKXUJ_clean.cif,test,test,
