candidate_id,model_split,raw_split,raw_source_file,raw_source_row,raw_refcode,outcome_binary,source_doi,source_doi_normalized,source_group_id,source_group_basis,original_model_split,final_evaluation_split,exclusion_reason,predicted_success,uncertainty,proxy_total_cost,cost_synthesis,cost_characterization,risk_score,score_source,uncertainty_source,cost_source,risk_source
mofsimplify_solvent_val_00007_ANAWIX,calibration,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,7,ANAWIX,1,10.1021/acs.cgd.6b00488,10.1021/acs.cgd.6b00488,10.1021/acs.cgd.6b00488,normalized_source_doi,calibration,calibration,,0.54636454286236524,0.99378844129073141,1.3977568698101828,0.93183791320678855,0.46591895660339427,0.72371194921418303,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_test_00054_COTVUE,test,test,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/test.csv,54,COTVUE,1,10.1039/C4DT03794D,10.1039/c4dt03794d,10.1039/c4dt03794d,normalized_source_doi,test,test,,0.44943240716309574,0.99260919308218087,1.542172492262406,1.028114994841604,0.51405749742080198,0.77158839295954262,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_test_00058_CUYHIO,test,test,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/test.csv,58,CUYHIO,1,10.1039/b915889h,10.1039/b915889h,10.1039/b915889h,normalized_source_doi,test,test,,0.44991488350277353,0.99274979108310757,1.4669349251990143,0.97795661679934287,0.48897830839967144,0.77141745379016702,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_test_00061_DAMYUO,test,test,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/test.csv,61,DAMYUO,0,10.1039/C6DT03755K,10.1039/c6dt03755k,10.1039/c6dt03755k,normalized_source_doi,test,test,,0.52140261019490719,0.99867788047011996,1.5603897092344838,1.0402598061563226,0.52012990307816132,0.73863763513760639,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_test_00065_DIKJUD,test,test,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/test.csv,65,DIKJUD,0,10.1021/cg070100h,10.1021/cg070100h,10.1021/cg070100h,normalized_source_doi,test,test,,0.48428852115570725,0.99928762256005488,1.6059333892657301,1.0706222595104868,0.53531112975524342,0.75749955070217379,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_test_00073_DUPVER,test,test,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/test.csv,73,DUPVER,1,10.1002/anie.201502045,10.1002/anie.201502045,10.1002/anie.201502045,normalized_source_doi,test,test,,0.50402606727203703,0.99995322957866006,1.4542278394730064,0.96948522631533762,0.48474261315766881,0.74796358115331152,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_test_00075_EBIJAC,test,test,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/test.csv,75,EBIJAC,1,10.1039/c1ce05888f,10.1039/c1ce05888f,10.1039/c1ce05888f,normalized_source_doi,test,test,,0.55353572152549835,0.99171438597996708,1.3598999059924015,0.90659993732826771,0.45329996866413386,0.71908933222723437,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_test_00077_EJAXIW,test,test,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/test.csv,77,EJAXIW,0,10.1039/b304201d,10.1039/b304201d,10.1039/b304201d,normalized_source_doi,test,test,,0.46961169927853841,0.9973338471440254,1.5429419850591168,1.0286279900394113,0.51431399501970565,0.7638610739327435,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_test_00083_ENOSAD,test,test,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/test.csv,83,ENOSAD,0,10.1039/C6CE00600K,10.1039/c6ce00600k,10.1039/c6ce00600k,normalized_source_doi,test,test,,0.45717431183249008,0.99470159096837585,1.4942394985701608,0.9961596657134405,0.49807983285672025,0.76876363956794291,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_test_00085_EPISOM,test,test,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/test.csv,85,EPISOM,1,10.1039/c1cc10378d,10.1039/c1cc10378d,10.1039/c1cc10378d,normalized_source_doi,test,test,,0.55541018061582803,0.9911227983752473,2.0030535696758971,1.3353690464505981,0.66768452322529903,0.71785630887970964,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_test_00093_EWESAC,test,test,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/test.csv,93,EWESAC,1,10.1002/ejic.201600134,10.1002/ejic.201600134,10.1002/ejic.201600134,normalized_source_doi,test,test,,0.51601252116808949,0.99926005706455312,1.3402399385641983,0.89349329237613218,0.44674664618806609,0.74162376794823182,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_test_00094_EXEWIO,test,test,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/test.csv,94,EXEWIO,1,10.1002/chem.201100226,10.1002/chem.201100226,10.1002/chem.201100226,normalized_source_doi,test,test,,0.45570795482984283,0.99433205777293532,1.3834954339735093,0.92233028931567285,0.46116514465783642,0.76931205147154624,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_test_00095_EYULOA,test,test,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/test.csv,95,EYULOA,1,10.1039/c1ce05103b,10.1039/c1ce05103b,10.1039/c1ce05103b,normalized_source_doi,test,test,,0.53649846340017182,0.99615284182756536,1.4552894839540742,0.97019298930271614,0.48509649465135807,0.72982718921369671,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_test_00103_FUXXIH,test,test,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/test.csv,103,FUXXIH,0,10.1021/jacs.5b07925,10.1021/jacs.5b07925,10.1021/jacs.5b07925,normalized_source_doi,test,test,,0.51913200461933207,0.99894359240354058,1.420502823705627,0.94700188247041794,0.47350094123520897,0.73990579389210431,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_test_00104_FUYCEJ,test,test,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/test.csv,104,FUYCEJ,1,10.1021/jacs.5b10999,10.1021/jacs.5b10999,10.1021/jacs.5b10999,normalized_source_doi,test,test,,0.47399795455469029,0.99804828912819255,1.612294732658762,1.0748631551058414,0.5374315775529207,0.76202516728675107,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_test_00105_FUYCIN,test,test,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/test.csv,105,FUYCIN,1,10.1021/jacs.5b10999,10.1021/jacs.5b10999,10.1021/jacs.5b10999,normalized_source_doi,test,test,,0.50504224287148058,0.99992663998402453,1.7307183997487954,1.153812266499197,0.5769061332495985,0.74744219855627203,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_test_00123_GUKYUI,test,test,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/test.csv,123,GUKYUI,1,10.1039/C5DT00480B,10.1039/c5dt00480b,10.1039/c5dt00480b,normalized_source_doi,test,test,,0.57942872992829297,0.98171894843159779,2.1191027478583,1.4127351652388667,0.70636758261943333,0.70114510925165241,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_test_00125_GUVCOP,test,test,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/test.csv,125,GUVCOP,0,10.1021/ic0204777,10.1021/ic0204777,10.1021/ic0204777,normalized_source_doi,test,test,,0.40225895951212337,0.97225667327532961,1.4904939944090025,0.99366266293933503,0.49683133146966751,0.78499885688160309,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_test_00136_HELDOT,test,test,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/test.csv,136,HELDOT,0,10.1021/cg300686n,10.1021/cg300686n,10.1021/cg300686n,normalized_source_doi,test,test,,0.53524963650148405,0.99641182067727074,1.6100058350110296,1.0733372233406864,0.53666861167034319,0.73058109208789335,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_test_00137_HOMRIL,test,test,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/test.csv,137,HOMRIL,1,10.1021/ic801338b,10.1021/ic801338b,10.1021/ic801338b,normalized_source_doi,test,test,,0.47830215556894512,0.99864114189948872,1.6737691199829041,1.1158460799886027,0.55792303999430137,0.76016949316527183,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_test_00138_HOVGIK,test,test,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/test.csv,138,HOVGIK,1,10.1039/C4DT03702B,10.1039/c4dt03702b,10.1039/c4dt03702b,normalized_source_doi,test,test,,0.49819803497513332,0.99999063089320428,1.2857677876137472,0.85717852507583148,0.42858926253791574,0.75089629795903545,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_test_00139_YUBQET,test,test,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/test.csv,139,YUBQET,1,10.1039/C4DT03702B,10.1039/c4dt03702b,10.1039/c4dt03702b,normalized_source_doi,test,test,,0.51306284360605026,0.99950758711947807,1.2931607744515028,0.86210718296766853,0.43105359148383426,0.74322237175671391,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_test_00142_HUWLUI,test,test,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/test.csv,142,HUWLUI,0,10.1039/C5DT03363B,10.1039/c5dt03363b,10.1039/c5dt03363b,normalized_source_doi,test,test,,0.47622451877599492,0.99836835021781523,2.9160434747224366,1.9440289831482911,0.97201449157414554,0.76107191572091015,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_test_00146_ICITEU,test,test,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/test.csv,146,ICITEU,0,10.1002/anie.200600175,10.1002/anie.200600175,10.1002/anie.200600175,normalized_source_doi,test,test,,0.63568940861759415,0.94620322901488896,1.5729408469119459,1.0486272312746305,0.52431361563731527,0.6552569101986474,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_test_00152_IMEDOV,test,test,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/test.csv,152,IMEDOV,1,10.1002/anie.201600185,10.1002/anie.201600185,10.1002/anie.201600185,normalized_source_doi,test,test,,0.51834942081592239,0.99902826737825512,1.8544624616681804,1.2363083077787869,0.61815415388939343,0.74033942328116642,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_test_00153_INIXOT,test,test,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/test.csv,153,INIXOT,1,10.1002/zaac.201000215,10.1002/zaac.201000215,10.1002/zaac.201000215,normalized_source_doi,test,test,,0.61112149213566191,0.96407199525693288,2.2229508286705126,1.481967219113675,0.74098360955683751,0.67647525156063548,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_test_00155_IYUROK,test,test,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/test.csv,155,IYUROK,1,10.1021/ic101089n,10.1021/ic101089n,10.1021/ic101089n,normalized_source_doi,test,test,,0.47550797773546993,0.99826847951111186,1.5256623834358551,1.0171082556239035,0.50855412781195175,0.76138025088782091,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_test_00161_JEJWOL,test,test,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/test.csv,161,JEJWOL,1,10.1002/chem.200501340,10.1002/chem.200501340,10.1002/chem.200501340,normalized_source_doi,test,test,,0.64329607779180764,0.93991313776882524,2.0969690970219474,1.3979793980146316,0.69898969900731578,0.64830852998850874,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_test_00176_KEWBUL,test,test,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/test.csv,176,KEWBUL,1,10.1039/C3DT00055A,10.1039/c3dt00055a,10.1039/c3dt00055a,normalized_source_doi,test,test,,0.51209426091507959,0.99957790951756587,1.4934826891563318,0.99565512610422113,0.49782756305211057,0.74374182430124314,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_test_00178_KIDXUR,test,test,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/test.csv,178,KIDXUR,0,10.1021/cg060741x,10.1021/cg060741x,10.1021/cg060741x,normalized_source_doi,test,test,,0.52294286482310037,0.99848066924141476,1.4072125409699492,0.93814169397996616,0.46907084698998308,0.73776890220915714,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_test_00186_KIYMIP,test,test,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/test.csv,186,KIYMIP,1,10.1039/b712024a,10.1039/b712024a,10.1039/b712024a,normalized_source_doi,test,test,,0.50047170850810119,0.9999993579748836,1.3689273121726597,0.91261820811510652,0.45630910405755326,0.7497638247333912,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_test_00188_KOMGUP,test,test,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/test.csv,188,KOMGUP,1,10.1021/cg800289c,10.1021/cg800289c,10.1021/cg800289c,normalized_source_doi,test,test,,0.47408070257796636,0.99806069704283784,1.5722904222178387,1.0481936148118924,0.52409680740594622,0.76198999723243577,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_test_00196_LEDPIU,test,test,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/test.csv,196,LEDPIU,1,10.1002/ejic.200500731,10.1002/ejic.200500731,10.1002/ejic.200500731,normalized_source_doi,test,test,,0.50741293405931454,0.99984143741414733,1.4660573138351134,0.9773715425567423,0.48868577127837115,0.7462142516774164,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_test_00197_LEDWUN,test,test,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/test.csv,197,LEDWUN,1,10.1021/ic051284x,10.1021/ic051284x,10.1021/ic051284x,normalized_source_doi,test,test,,0.3709134799125644,0.95137090543723413,1.6705584910883142,1.1137056607255429,0.55685283036277144,0.79022871276233486,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_test_00200_LIFSAW,test,test,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/test.csv,200,LIFSAW,0,10.1039/C2CE25169H,10.1039/c2ce25169h,10.1039/c2ce25169h,normalized_source_doi,test,test,,0.59086030959362912,0.97604652034159245,1.7675861438906053,1.1783907625937369,0.58919538129686844,0.69259310537398167,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_test_00201_LIFSEA,test,test,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/test.csv,201,LIFSEA,0,10.1039/C2CE25169H,10.1039/c2ce25169h,10.1039/c2ce25169h,normalized_source_doi,test,test,,0.58999567586145907,0.97650273926849007,1.8064458835643307,1.2042972557095537,0.60214862785477685,0.69325353170351556,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_test_00206_LUYSEF,test,test,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/test.csv,206,LUYSEF,1,10.1021/acs.inorgchem.5b01311,10.1021/acs.inorgchem.5b01311,10.1021/acs.inorgchem.5b01311,normalized_source_doi,test,test,,0.50013273255287816,0.99999994916539725,1.596916624317374,1.0646110828782493,0.53230554143912467,0.74993360830625955,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_test_00214_MAYJOM,test,test,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/test.csv,214,MAYJOM,0,10.1021/ja055757a,10.1021/ja055757a,10.1021/ja055757a,normalized_source_doi,test,test,,0.56147270560454909,0.98906878165097267,1.6446187211791055,1.0964124807860702,0.54820624039303512,0.71379803802321184,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_test_00217_MIBMER,test,test,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/test.csv,217,MIBMER,1,10.1021/cm300450x,10.1021/cm300450x,10.1021/cm300450x,normalized_source_doi,test,test,,0.54827286487877025,0.99326577899161617,1.4948180981326193,0.99654539875507953,0.49827269937753976,0.72249645705642296,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_test_00218_MITGUR01,test,test,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/test.csv,218,MITGUR01,0,10.1002/crat.200310218,10.1002/crat.200310218,10.1002/crat.200310218,normalized_source_doi,test,test,,0.51217365060895459,0.99957234936966421,1.554577126516826,1.0363847510112174,0.5181923755056087,0.74369934938035476,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_test_00221_MOYYIJ,test,test,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/test.csv,221,MOYYIJ,0,10.1021/cg801026y,10.1021/cg801026y,10.1021/cg801026y,normalized_source_doi,test,test,,0.51774275177707063,0.99909147335232618,1.5679900790231485,1.0453267193487656,0.52266335967438282,0.74067436078762783,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_test_00222_MUDLON,test,test,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/test.csv,222,MUDLON,1,10.1039/b910228k,10.1039/b910228k,10.1039/b910228k,normalized_source_doi,test,test,,0.58101307368225685,0.98097910371694164,1.8177306815713683,1.2118204543809121,0.60591022719045606,0.69998301501734239,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_test_00226_MUTNAQ,test,test,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/test.csv,226,MUTNAQ,1,10.1021/ic0204225,10.1021/ic0204225,10.1021/ic0204225,normalized_source_doi,test,test,,0.49154118796531465,0.99979353615937872,1.5623280412778857,1.0415520275185906,0.52077601375929528,0.75412617409703198,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
